Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2022-01-31,NASDAQ PSX (X),29882185,47472534,32860605,110215324,1037647467.307100,4149770235.266901,2230873618.835200,7418291321.409201,285098,277316,372237,934651
2022-01-31,BYX Equities (Y),65844782,54262428,48779285,168886495,1945922177.830900,4017432377.970499,2580835679.748300,8544190235.549699,717663,301832,604059,1623554
2022-01-31,BZX Equities (Z),254622856,177662215,229044638,661329709,11510296802.686097,16293634884.515701,15920940874.990197,43724872562.191995,3202809,1238460,2974469,7415738
2022-01-28,NYSE American (A),19219522,27617911,11672447,58509880,808751092.285600,1105805559.893100,723118704.934300,2637675357.113000,207394,134595,145633,487622
2022-01-28,NASDAQ BX (B),24414779,22692693,26393138,73500610,1318962881.199600,2027745148.534600,2347064757.808800,5693772787.543000,442237,205850,449940,1098027
2022-01-28,NYSE National (C),49484489,44972470,32130506,126587465,1441462685.443500,2113869359.540000,1322437789.338500,4877769834.322000,525467,255508,365441,1146416
2022-01-28,FINRA / Nasdaq TRF Chicago (DB),8427557,3531924,14696249,26655730,327001081.700900,147677534.484000,1155014963.763799,1629693579.948699,40231,12232,78785,131248
2022-01-28,FINRA / NYSE TRF (DN),239391457,144702897,410867234,794961588,9128319232.138706,7452695659.755601,21908036880.874882,38489051772.769189,1363677,376805,1778133,3518615
2022-01-28,FINRA / Nasdaq TRF Carteret (DQ),1505520449,860272310,1751483725,4117276484,73578715056.735170,58469850971.547401,104877941729.739608,236926507758.022179,7796993,2575766,7796749,18169508
2022-01-28,MIAX Pearl (H),45559182,62758548,30075547,138393277,1307824254.502000,3626535080.821801,2100722511.736300,7035081847.060101,401755,363721,348299,1113775
2022-01-28,EDGA Equities (J),79943431,95879593,65579142,241402166,3438816842.475700,5946193514.730301,4788603793.042501,14173614150.248502,1052733,745803,908492,2707028
2022-01-28,EDGX Equities (K),293477651,146283226,289155755,728916632,11533742174.427193,12287585444.466701,18314837036.456793,42136164655.350687,2591699,1037076,2683349,6312124
2022-01-28,LTSE (L),16376,605,75695,92676,2369478.990000,9981.000000,15851514.270000,18230974.260000,38,8,560,606
2022-01-28,NYSE Chicago (M),17794142,10518820,12829270,41142232,1905477641.760200,1700943687.045000,2831751400.963698,6438172729.768898,66368,3862,53260,123490
2022-01-28,NYSE (N),1063428027,82998890,78071494,1224498411,57309009078.637211,5725193834.641100,4513367226.432401,67547570139.710712,5296673,349026,667434,6313133
2022-01-28,NYSE Arca (P),248825951,466923265,381813780,1097562996,11952371816.567098,39917281471.222618,29347141595.172703,81216794882.962419,2688928,2533483,4017373,9239784
2022-01-28,NASDAQ (Q),625292562,415128074,1200971110,2241391746,31241550321.835695,40294304040.066007,92982243734.323660,164518098096.225362,7638387,3516507,11200544,22355438
2022-01-28,Members Exchange (U),219819453,152590401,182408953,554818807,6600466028.555000,12186291771.710001,8879432246.617601,27666190046.882602,1771967,835304,1602957,4210228
2022-01-28,Investors Exchange (V),173000974,38900271,138445436,350346681,11175800916.363401,3434108484.483401,11432701328.620302,26042610729.467104,2114498,238360,1713128,4065986
2022-01-28,NASDAQ PSX (X),36919404,57551885,34266203,128737492,1202983494.974400,4080263339.590900,2221673776.253000,7504920610.818300,295870,369805,382385,1048060
2022-01-28,BYX Equities (Y),79517452,53990841,52054314,185562607,2320249460.141500,4241289149.765900,2738867059.446301,9300405669.353701,775587,356426,633843,1765856
2022-01-28,BZX Equities (Z),301046190,241036863,258940317,801023370,13493113061.210099,24177140387.702388,18886068778.050194,56556322226.962681,3558947,1886657,3316129,8761733
2022-01-27,NYSE American (A),20441122,29498191,13679854,63619167,897586451.184300,1291937756.014600,870137302.806400,3059661510.005300,207238,149140,150857,507235
2022-01-27,NASDAQ BX (B),22729483,24573462,26772112,74075057,1370728267.464400,2308621845.731100,2499662933.998600,6179013047.194100,419124,237922,443136,1100182
2022-01-27,NYSE National (C),54952489,46841235,36258031,138051755,1520133360.270500,2119776946.174300,1487970455.643500,5127880762.088300,547511,258670,384448,1190629
2022-01-27,FINRA / Nasdaq TRF Chicago (DB),9754181,3505714,15690665,28950560,353366197.714100,153928940.767900,1334913676.773500,1842208815.255500,44098,14146,86519,144763
2022-01-27,FINRA / NYSE TRF (DN),246686061,151156773,421481049,819323883,9157611150.553702,6736482445.553302,23678718827.102093,39572812423.209097,1431214,414479,1939882,3785575
2022-01-27,FINRA / Nasdaq TRF Carteret (DQ),1569161254,930342278,1821403753,4320907285,74999834659.656231,59920142876.752109,110297548230.966808,245217525767.375148,8013158,2706271,8344691,19064120
2022-01-27,MIAX Pearl (H),46181520,62135315,31576285,139893120,1369621653.603100,3472688155.346100,2394775070.742099,7237084879.691299,420081,341119,373930,1135130
2022-01-27,EDGA Equities (J),80242346,103472222,68762920,252477488,3519598210.945900,6823657342.906997,5128050021.892299,15471305575.745196,1087398,825402,946668,2859468
2022-01-27,EDGX Equities (K),302529791,162796899,310658612,775985302,11485702937.894001,12865480013.366401,19369331028.250596,43720513979.510998,2684608,1137337,2872420,6694365
2022-01-27,LTSE (L),13208,903,11068,25179,603354.810000,23154.110000,870468.550000,1496977.470000,10,12,97,119
2022-01-27,NYSE Chicago (M),12530288,9214137,12446330,34190755,1002159156.499800,1507548407.221100,2418269830.936200,4927977394.657100,78369,3586,56259,138214
2022-01-27,NYSE (N),1075602623,91795643,84244002,1251642268,57727654707.274900,6328027346.232400,4505552535.329300,68561234588.836600,5428218,389405,685195,6502818
2022-01-27,NYSE Arca (P),269742460,504790059,419023874,1193556393,12731099549.323103,39220859350.839903,31547588229.505103,83499547129.668109,2911021,2712327,4399509,10022857
2022-01-27,NASDAQ (Q),672570931,443072612,1217456559,2333100102,34758498761.391694,41345871262.299303,93461597772.626580,169565967796.317577,8479194,3787777,11776137,24043108
2022-01-27,Members Exchange (U),219630284,163669313,186441723,569741320,6375680500.735700,12614902713.686595,8326070840.271599,27316654054.693894,1749429,870000,1572416,4191845
2022-01-27,Investors Exchange (V),180690629,36902175,147254750,364847554,11938198417.639600,3043104138.285200,12470598489.187399,27451901045.112199,2227214,251955,1798198,4277367
2022-01-27,NASDAQ PSX (X),41264002,64294708,39058891,144617601,1458144254.783400,4357931677.987400,2399202604.915201,8215278537.686001,370499,416754,438359,1225612
2022-01-27,BYX Equities (Y),77388994,57618524,54807002,189814520,2397220908.200900,4269182746.330301,2981057269.700701,9647460924.231902,794346,368282,654564,1817192
2022-01-27,BZX Equities (Z),312094649,258292942,270353818,840741409,13888065325.060901,24876468261.140900,19695100740.929691,58459634327.131492,3841390,1992944,3525116,9359450
2022-01-26,NYSE American (A),19369339,34178613,13347141,66895093,908633287.618000,1611746071.712000,991381377.053200,3511760736.383200,202808,167698,153454,523960
2022-01-26,NASDAQ BX (B),23235500,28958040,27262452,79455992,1415828316.530100,2501833019.023300,2722766941.750300,6640428277.303700,421943,277457,456957,1156357
2022-01-26,NYSE National (C),50217881,45557156,36041647,131816684,1506444698.553400,2219395839.828900,1621408909.561600,5347249447.943900,513742,270443,373038,1157223
2022-01-26,FINRA / Nasdaq TRF Chicago (DB),8286830,3615244,14702392,26604466,352756406.516100,171982872.327400,1135463059.939600,1660202338.783100,39558,14405,74719,128682
2022-01-26,FINRA / NYSE TRF (DN),271686547,150075944,496074788,917837279,10239177948.890202,7013907444.297398,24309216408.499298,41562301801.686898,1543025,416229,1960642,3919896
2022-01-26,FINRA / Nasdaq TRF Carteret (DQ),1668891644,858368710,2015058952,4542319306,80058858748.218035,57867810607.886721,116182068550.323840,254108737906.428596,8139780,2740408,8343446,19223634
2022-01-26,MIAX Pearl (H),39278552,63521835,33259433,136059820,1238995813.454200,4613986377.221499,2485693826.447700,8338676017.123399,369706,360248,328661,1058615
2022-01-26,EDGA Equities (J),91135456,122434719,80025070,293595245,4035019028.785699,7819319744.714697,5298886857.220499,17153225630.720895,1193039,993457,1023646,3210142
2022-01-26,EDGX Equities (K),341339879,198070277,347578557,886988713,13174405543.564903,16304331630.573898,21523434372.554709,51002171546.693510,2867362,1450028,2999859,7317249
2022-01-26,LTSE (L),784,1684,9140,11608,554911.490000,113998.680000,389296.340000,1058206.510000,12,13,55,80
2022-01-26,NYSE Chicago (M),27922168,8887895,17789843,54599906,1745771873.615200,1381049308.588400,3141168089.702899,6267989271.906499,123989,2703,99584,226276
2022-01-26,NYSE (N),1152630498,106757801,88929553,1348317852,61869725866.270008,7705114376.498600,5134003212.950000,74708843455.718608,5510744,450632,731140,6692516
2022-01-26,NYSE Arca (P),274078947,578741572,460012833,1312833352,13224175390.904899,48174479632.945985,37579130481.593118,98977785505.444002,2903499,3183443,4553184,10640126
2022-01-26,NASDAQ (Q),719406712,563352561,1362103084,2644862357,37649487859.319803,54261511102.468503,109184946319.287585,201095945281.075891,8681418,4758254,12303940,25743612
2022-01-26,Members Exchange (U),231343494,187645129,208742166,627730789,6940793881.552499,14094924234.748602,8767682475.257497,29803400591.558598,1816157,912931,1634991,4364079
2022-01-26,Investors Exchange (V),188517820,40472501,158065599,387055920,12432651003.645300,3606269200.068001,13756921229.144701,29795841432.858002,2277783,261113,1946355,4485251
2022-01-26,NASDAQ PSX (X),42667682,78309646,40425779,161403107,1504470167.311200,5538027318.540398,2907881215.146000,9950378700.997598,325785,504033,402876,1232694
2022-01-26,BYX Equities (Y),86521859,63087245,64805690,214414794,2752045766.687100,5022330950.777200,3535891230.231201,11310267947.695501,819066,413531,704021,1936618
2022-01-26,BZX Equities (Z),334112521,338275408,306913864,979301793,14789907124.547797,33366355269.848310,24147402032.218913,72303664426.615020,3916035,2648697,3805079,10369811
2022-01-25,NYSE American (A),19163432,32387196,12659702,64210330,885808904.204800,1263400721.260900,905096444.449200,3054306069.914900,210410,160403,157551,528364
2022-01-25,NASDAQ BX (B),22941654,25662500,29494594,78098748,1356522075.128100,2531847207.837199,2752164992.873900,6640534275.839199,423707,225720,480942,1130369
2022-01-25,NYSE National (C),56902965,46391002,34648831,137942798,1579492392.771400,2144763600.955800,1315896965.893100,5040152959.620300,559732,264902,384917,1209551
2022-01-25,FINRA / Nasdaq TRF Chicago (DB),7620003,3706329,13697269,25023601,329506758.031300,175639857.742200,955614629.632800,1460761245.406300,37272,13455,69130,119857
2022-01-25,FINRA / NYSE TRF (DN),228257148,135674577,413655130,777586855,9726164884.301501,6543925758.055798,21899719347.668399,38169809990.025698,1408916,403019,1732776,3544711
2022-01-25,FINRA / Nasdaq TRF Carteret (DQ),1542988884,841301884,1750995013,4135285781,79525233748.583483,61428073571.948151,103592936991.522277,244546244312.053911,8057225,2781656,7739684,18578565
2022-01-25,MIAX Pearl (H),46233169,75564238,30173404,151970811,1408596038.375500,4603710346.142100,2022916026.483100,8035222411.000700,421991,403061,317547,1142599
2022-01-25,EDGA Equities (J),79981958,120789701,70167437,270939096,3541300505.164100,7077077621.217702,4742960106.807401,15361338233.189203,1077045,918702,956007,2951754
2022-01-25,EDGX Equities (K),277542982,164666628,286864459,729074069,11008682082.045902,13948869929.417403,17915588909.285497,42873140920.748802,2501788,1200015,2622044,6323847
2022-01-25,LTSE (L),611,300,6924,7835,456605.730000,5545.000000,177357.960000,639508.690000,18,3,65,86
2022-01-25,NYSE Chicago (M),18439000,7398438,12933548,38770986,1468439268.129600,936402873.539000,2553142121.117901,4957984262.786501,99716,3556,78542,181814
2022-01-25,NYSE (N),1153952947,97731954,83041425,1334726326,65035426022.663811,6879360318.881700,4996335886.097599,76911122227.643110,5868748,417064,731512,7017324
2022-01-25,NYSE Arca (P),254670956,539399531,410438093,1204508580,12751616981.052397,43565116250.457415,34113339049.696189,90430072281.206001,2841144,2850812,4364094,10056050
2022-01-25,NASDAQ (Q),629825201,477196101,1211612879,2318634181,33093483937.162604,44069209714.205897,97255762549.730692,174418456201.099193,8176226,4036924,11539947,23753097
2022-01-25,Members Exchange (U),212411969,190833241,181856715,585101925,6391464993.120699,13785318043.264296,7869326176.544301,28046109212.929296,1728103,920940,1472779,4121822
2022-01-25,Investors Exchange (V),179107433,37528697,134826975,351463105,12124472603.933997,3347298628.216500,11191634860.420499,26663406092.570996,2230446,264384,1776544,4271374
2022-01-25,NASDAQ PSX (X),36776025,69888293,33229665,139893983,1364149328.419400,4104951356.080699,2390067541.993400,7859168226.493499,328884,419943,363259,1112086
2022-01-25,BYX Equities (Y),85024462,62559468,56554824,204138754,2602605198.735700,4844057205.841599,2765261638.410101,10211924042.987400,819627,382001,665775,1867403
2022-01-25,BZX Equities (Z),293217038,289969436,252524533,835711007,13350593790.183298,26595550104.097400,18103849964.074093,58049993858.354791,3630103,2201881,3326579,9158563
2022-01-24,NYSE American (A),27872141,48650000,18668906,95191047,1251696993.081600,1916197371.671300,1387463425.079900,4555357789.832800,294797,216737,221029,732563
2022-01-24,NASDAQ BX (B),30923768,38831743,42329881,112085392,1773823166.453000,3991586264.289801,4546916209.406398,10312325640.149199,554487,371886,698829,1625202
2022-01-24,NYSE National (C),60834359,61662604,43519391,166016354,1831919975.534600,2844427818.595699,1993969569.737399,6670317363.867698,669580,340930,499007,1509517
2022-01-24,FINRA / Nasdaq TRF Chicago (DB),16283927,5274844,21999816,43558587,614168777.271700,277266591.786800,1706320173.242301,2597755542.300801,69305,20817,115565,205687
2022-01-24,FINRA / NYSE TRF (DN),355424382,191196292,555691815,1102312489,13573513891.042205,9000730963.478299,30014959558.264564,52589204412.785068,2174816,651136,2737992,5563944
2022-01-24,FINRA / Nasdaq TRF Carteret (DQ),2083673363,1295228363,2343260113,5722161839,101289095652.879224,92185070777.901198,153019523614.516477,346493690045.296899,10843941,4476363,11091150,26411454
2022-01-24,MIAX Pearl (H),59159504,93736032,41764387,194659923,1803904217.269900,5570905447.781899,3317730829.641501,10692540494.693300,542164,513904,449819,1505887
2022-01-24,EDGA Equities (J),106938405,161229733,97228744,365396882,4637349802.703300,10333945643.747797,6971896188.054803,21943191634.505900,1393390,1264860,1302032,3960282
2022-01-24,EDGX Equities (K),423874021,245087382,426762672,1095724075,15527285803.566600,19648027005.985298,26740441410.253891,61915754219.805789,3648325,1863015,3984254,9495594
2022-01-24,LTSE (L),3977,5600,176083,185660,1389714.310000,798920.000000,19364191.830000,21552826.140000,29,6,1011,1046
2022-01-24,NYSE Chicago (M),27516536,12914276,18586849,59017661,2442496402.787100,2421207676.828001,5076692843.942902,9940396923.558003,141539,5923,112245,259707
2022-01-24,NYSE (N),1493447886,140434609,117977048,1751859543,80157154278.894395,11705194830.479998,8405123258.426800,100267472367.801193,7348407,690269,1036668,9075344
2022-01-24,NYSE Arca (P),363578100,789728582,553133371,1706440053,16358000310.431696,68826467586.198396,46038182298.200290,131222650194.830382,3812903,4414038,6006665,14233606
2022-01-24,NASDAQ (Q),835431579,695974556,1786388660,3317794795,41109108836.994498,64230713288.951829,143909460749.146810,249249282875.093137,10322874,5841383,16489623,32653880
2022-01-24,Members Exchange (U),282683274,249853143,242635941,775172358,7758687912.511698,18750169321.830394,11430866349.091506,37939723583.433598,2215409,1284275,2015350,5515034
2022-01-24,Investors Exchange (V),223148039,57902526,180757873,461808438,13895640444.435803,4748543200.034697,16378941363.691302,35023125008.161802,2607344,354310,2226443,5188097
2022-01-24,NASDAQ PSX (X),49670559,97670818,50230745,197572122,1823892230.079600,6865365533.499103,3803246521.485600,12492504285.064303,442029,663620,552867,1658516
2022-01-24,BYX Equities (Y),101017651,94422426,76153899,271593976,3177247116.147900,7317438712.052301,4465520013.555200,14960205841.755401,980172,593566,893633,2467371
2022-01-24,BZX Equities (Z),386636872,408852624,381508497,1176997993,16995799663.273808,36631959201.247993,29907768385.022693,83535527249.544494,4777356,3180131,4982801,12940288
2022-01-21,NYSE American (A),21314811,42831197,15911813,80057821,964871267.057500,1959218626.146100,1239701251.287800,4163791144.491400,219742,176736,173424,569902
2022-01-21,NASDAQ BX (B),23530724,25833610,32703655,82067989,1359823307.294900,2896346558.180299,3032417243.752699,7288587109.227898,437716,233662,547719,1219097
2022-01-21,NYSE National (C),53117781,54092327,38814811,146024919,1457885801.172000,2433702703.727400,1607184656.795900,5498773161.695300,543153,273419,420794,1237366
2022-01-21,FINRA / Nasdaq TRF Chicago (DB),10883135,4654413,17931449,33468997,418654984.331900,209512110.344800,1390595436.767000,2018762531.443700,50260,17569,100077,167906
2022-01-21,FINRA / NYSE TRF (DN),267942119,157110168,484520393,909572680,10352227779.725199,6855608941.726600,25146914146.709697,42354750868.161496,1721201,470808,2308534,4500543
2022-01-21,FINRA / Nasdaq TRF Carteret (DQ),1684733701,1020771364,1973941988,4679447053,80159144446.023290,78066857701.974899,126290681350.129545,284516683498.127734,8833409,3248719,9619718,21701846
2022-01-21,MIAX Pearl (H),47795180,73598648,37284421,158678249,1489447385.790300,4861966728.843601,2602034351.064801,8953448465.698702,448715,361730,388165,1198610
2022-01-21,EDGA Equities (J),84414731,108241776,83606845,276263352,3776777249.804900,7883519681.724001,6625124360.387401,18285421291.916302,1111984,844411,1150782,3107177
2022-01-21,EDGX Equities (K),315179831,174335886,356065645,845581362,12220815923.080503,13819511006.003011,22497217557.119593,48537544486.203107,2832618,1191851,3253408,7277877
2022-01-21,LTSE (L),319,70917,26128,97364,385738.800000,1887510.150000,1137980.020000,3411228.970000,11,20,85,116
2022-01-21,NYSE Chicago (M),30493328,11379053,22001759,63874140,2358359369.828200,1493820474.628000,5496395714.868801,9348575559.325001,74101,3296,65798,143195
2022-01-21,NYSE (N),1291724823,107341141,95368247,1494434211,73907603675.979006,9434066232.650197,6249731921.243701,89591401829.872904,5632381,449821,794900,6877102
2022-01-21,NYSE Arca (P),273919531,580414056,432063371,1286396958,12897032656.354208,49623512678.189545,36541170506.237796,99061715840.781549,2907367,2984016,4663881,10555264
2022-01-21,NASDAQ (Q),635393905,482323807,1498719552,2616437264,33191791311.058405,45907883112.149705,124561862365.591397,203661536788.799507,8024971,3938239,13059004,25022214
2022-01-21,Members Exchange (U),235695312,196218078,219556784,651470174,6883883844.225298,15679112211.164398,11366398471.080405,33929394526.470101,1865433,995276,1820681,4681390
2022-01-21,Investors Exchange (V),182460958,43081520,154069240,379611718,11705663433.006701,3795175609.722300,14146114242.584197,29646953285.313198,2204104,280325,1909653,4394082
2022-01-21,NASDAQ PSX (X),39969074,72778567,45082241,157829882,1485815642.315900,5051880734.763799,3416209329.417400,9953905706.497099,361529,447955,499630,1309114
2022-01-21,BYX Equities (Y),80850708,69132393,66248491,216231592,2473451974.930600,5239760868.237897,3550637122.398401,11263849965.566898,817002,403815,770343,1991160
2022-01-21,BZX Equities (Z),309684453,286741976,296916206,893342635,14271007687.587401,26584981063.140102,24030038383.350700,64886027134.078203,3800925,2077321,3891881,9770127
2022-01-20,NYSE American (A),17793932,27585525,14049856,59429313,875504018.603000,1419631941.274700,1020820086.372300,3315956046.250000,198248,130106,154121,482475
2022-01-20,NASDAQ BX (B),20313594,19155115,25382155,64850864,1159228191.420800,2205211528.288899,2359482921.714401,5723922641.424100,364964,150536,414289,929789
2022-01-20,NYSE National (C),43110567,42785463,32902554,118798584,1292218830.106400,2045878858.455300,1196389485.070100,4534487173.631800,470770,199857,348245,1018872
2022-01-20,FINRA / Nasdaq TRF Chicago (DB),8583651,3571464,15843912,27999027,347256826.270500,148906636.094000,967155223.440400,1463318685.804900,41046,11683,74327,127056
2022-01-20,FINRA / NYSE TRF (DN),234378352,130802948,482267288,847448588,8925968982.933599,5928064055.904101,19856337187.782602,34710370226.620302,1392304,357679,1890805,3640788
2022-01-20,FINRA / Nasdaq TRF Carteret (DQ),1529023929,783466022,1878584015,4191073966,74763364211.247216,49873243085.971495,98741212567.358065,223377819864.576776,7598136,2351996,7920286,17870418
2022-01-20,MIAX Pearl (H),38195302,51884228,27505793,117585323,1272942263.642600,3812880131.898800,1982148835.978400,7067971231.519800,393609,236521,301058,931188
2022-01-20,EDGA Equities (J),68644181,69803736,63164652,201612569,3177402994.731200,5166678138.688299,3977282201.061600,12321363334.481099,951564,531431,861643,2344638
2022-01-20,EDGX Equities (K),268439971,121026320,322500804,711967095,10420239112.284397,9078555179.773900,16114840225.048905,35613634517.107202,2351150,759160,2561229,5671539
2022-01-20,LTSE (L),36856,600,10699,48155,2745768.180000,13279.000000,1918613.660000,4677660.840000,26,3,113,142
2022-01-20,NYSE Chicago (M),19150578,16103460,18839956,54093994,1055274438.149100,1793680646.719000,3866250403.847999,6715205488.716099,49497,3152,45493,98142
2022-01-20,NYSE (N),941529291,76295277,73522795,1091347363,52141989372.074995,6188057218.254600,4142666427.780800,62472713018.110395,4396462,292435,577092,5265989
2022-01-20,NYSE Arca (P),227379828,395430118,374446631,997256577,10734441093.944199,34318517341.206098,26233519552.519108,71286477987.669405,2346750,2027728,3656223,8030701
2022-01-20,NASDAQ (Q),528912778,309771484,1126727685,1965411947,27596628133.326100,29343110982.678105,80012720671.068584,136952459787.072789,6622655,2424202,10116920,19163777
2022-01-20,Members Exchange (U),192659947,124276714,196508493,513445154,5886401792.241700,9533281843.935198,7878167830.099700,23297851466.276598,1552165,602077,1504953,3659195
2022-01-20,Investors Exchange (V),158903041,34375056,131599124,324877221,10097011516.717800,2848077868.847200,10404054045.058399,23349143430.623399,1983023,232861,1652153,3868037
2022-01-20,NASDAQ PSX (X),32083030,46023708,35354710,113461448,1169971957.770200,3476368256.695901,2165090641.373700,6811430855.839801,290976,239266,368580,898822
2022-01-20,BYX Equities (Y),66249192,55443056,53094023,174786271,2149039952.933000,4236975757.725700,2555111745.822701,8941127456.481401,705880,314104,610776,1630760
2022-01-20,BZX Equities (Z),245482127,179771564,229753905,655007596,11509755725.300799,16802022875.753103,15679000435.596999,43990779036.650901,3113859,1277294,2952530,7343683
2022-01-19,NYSE American (A),16277582,29225720,12116005,57619307,772555641.051700,989341176.442100,849753495.957400,2611650313.451200,180227,133937,142218,456382
2022-01-19,NASDAQ BX (B),20567013,19309998,23430364,63307375,1123286889.635000,1822705118.622200,2030032936.239200,4976024944.496400,360034,154163,407188,921385
2022-01-19,NYSE National (C),42199231,37869153,28120954,108189338,1231052793.513400,1719411875.025600,1019926311.860600,3970390980.399600,452916,177924,327306,958146
2022-01-19,FINRA / Nasdaq TRF Chicago (DB),8463540,3475748,14980608,26919896,359456829.312500,148238727.520800,1038746924.582000,1546442481.415300,41287,13045,75296,129628
2022-01-19,FINRA / NYSE TRF (DN),231050952,134052939,429512505,794616396,9355813342.602799,6027137131.289097,19850135966.222407,35233086440.114303,1366301,379678,1782754,3528733
2022-01-19,FINRA / Nasdaq TRF Carteret (DQ),1422354139,754937208,1694985110,3872276457,71679300031.078097,49923777088.888934,91501398627.342706,213104475747.309737,7229000,2423933,7426174,17079107
2022-01-19,MIAX Pearl (H),38010226,51391568,25182299,114584093,1247840274.870300,3536178780.154301,1656629562.917500,6440648617.942101,380158,232746,284978,897882
2022-01-19,EDGA Equities (J),67492190,69303920,61820400,198616510,3174910570.554200,4284839828.021202,4114464406.300400,11574214804.875802,942750,504100,871415,2318265
2022-01-19,EDGX Equities (K),260701717,123805425,288929463,673436605,10142125475.790895,8359885336.050500,15166181174.283302,33668191986.124697,2290752,767007,2428738,5486497
2022-01-19,LTSE (L),181711,1017,8134,190862,1313660.700000,459347.070000,150383.890000,1923391.660000,26,26,60,112
2022-01-19,NYSE Chicago (M),34093562,9090031,21154190,64337783,2650276869.393599,1437225148.354200,4290676543.397900,8378178561.145699,61491,3516,57550,122557
2022-01-19,NYSE (N),942101686,70574447,70280791,1082956924,54100129815.038002,5478812233.761000,4359874502.481200,63938816551.280202,4318560,264276,580758,5163594
2022-01-19,NYSE Arca (P),215518735,409112842,352128383,976759960,10314726882.708498,31996312572.824889,24940488801.587603,67251528257.120990,2249511,1992792,3518667,7760970
2022-01-19,NASDAQ (Q),501776253,303873398,1048926923,1854576574,26714241924.243103,25785404793.186607,79587873187.484892,132087519904.914602,6309907,2370242,9721188,18401337
2022-01-19,Members Exchange (U),189831342,130205739,180029604,500066685,5699798291.993899,9516821708.549802,7524071211.962600,22740691212.506301,1528742,643994,1434479,3607215
2022-01-19,Investors Exchange (V),142711622,33207687,118701954,294621263,9469831323.179702,2490127973.521600,8991940725.004203,20951900021.705505,1820011,223642,1509598,3553251
2022-01-19,NASDAQ PSX (X),27307303,44982873,31659194,103949370,942289951.348900,2958649224.488300,1981829856.806100,5882769032.643300,256052,235821,345227,837100
2022-01-19,BYX Equities (Y),65283795,53726109,47346174,166356078,2006020100.910000,3857485773.846200,2322069193.731200,8185575068.487400,665164,295378,580992,1541534
2022-01-19,BZX Equities (Z),239823365,180426165,216028765,636278295,11161945291.102204,15718658167.253690,14678390178.040404,41558993636.396298,2945405,1241414,2779426,6966245
2022-01-18,NYSE American (A),17244527,27880634,12959844,58085005,868464818.326200,1180478023.227800,948115628.258700,2997058469.812700,198981,123522,147006,469509
2022-01-18,NASDAQ BX (B),21994417,19391487,25250449,66636353,1274461298.813000,1972008673.396200,2294699996.734801,5541169968.944001,380969,152856,405522,939347
2022-01-18,NYSE National (C),43621220,41030145,32941599,117592964,1387673257.083000,1846033802.793600,1243954610.125900,4477661670.002500,474375,194568,339872,1008815
2022-01-18,FINRA / Nasdaq TRF Chicago (DB),11155046,4216889,18039807,33411742,492923288.616400,185189475.890400,1099081382.561400,1777194147.068200,58603,16355,89353,164311
2022-01-18,FINRA / NYSE TRF (DN),231716348,113753477,458162325,803632150,10016297221.204707,4958910619.300002,17923192125.087096,32898399965.591805,1621483,408332,2021679,4051494
2022-01-18,FINRA / Nasdaq TRF Carteret (DQ),1515976285,741989918,1812112147,4070078350,80917625059.096080,51740360567.151253,97295179449.872749,229953165076.120082,8132295,2670217,8154775,18957287
2022-01-18,MIAX Pearl (H),44306603,52556089,31718279,128580971,1340833667.885200,3650473803.984001,2564915756.004600,7556223227.873801,397878,235823,306607,940308
2022-01-18,EDGA Equities (J),70091873,70100881,67254353,207447107,3493994217.831100,4337331764.465099,4672490538.991600,12503816521.287799,991406,520048,911400,2422854
2022-01-18,EDGX Equities (K),275976095,113272867,309323475,698572437,11399951453.950395,8587120897.024598,15087979561.890288,35075051912.865281,2481663,770861,2491233,5743757
2022-01-18,LTSE (L),34097,200,5805,40102,4650348.910000,4428.000000,895110.860000,5549887.770000,18,1,62,81
2022-01-18,NYSE Chicago (M),10104538,8667181,12140899,30912618,854491356.800500,1534812947.080000,2948117348.303800,5337421652.184300,63142,4105,57682,124929
2022-01-18,NYSE (N),1042803452,67649459,69438866,1179891777,62363844237.838692,5797879433.976799,4343944556.127702,72505668227.943193,4455135,275039,586156,5316330
2022-01-18,NYSE Arca (P),233919369,406615540,414209005,1054743914,11712941560.107402,33601764761.764213,24895078465.293299,70209784787.164914,2502173,2097959,3692780,8292912
2022-01-18,NASDAQ (Q),537226912,308497270,1176963590,2022687772,29375554976.346206,28167884886.972209,87514287097.580151,145057726960.898566,6759056,2430397,9783698,18973151
2022-01-18,Members Exchange (U),188629284,119472223,177254203,485355710,5910843276.898600,9106000794.955800,7410505319.274601,22427349391.129001,1543127,596152,1422933,3562212
2022-01-18,Investors Exchange (V),155646990,32266379,130504629,318417998,10501863683.059700,2631024832.119900,10064900800.857698,23197789316.037298,1947483,218116,1643116,3808715
2022-01-18,NASDAQ PSX (X),32126114,47621188,35473832,115221134,1248920071.188700,3221229577.396201,2284650956.401300,6754800604.986201,308396,237460,370096,915952
2022-01-18,BYX Equities (Y),67169481,50729560,56407704,174306745,2240604241.151300,3955966362.943698,2674187393.016500,8870757997.111498,716822,288775,624485,1630082
2022-01-18,BZX Equities (Z),248963625,179258153,220639136,648860914,12396325102.182601,16126729022.793302,15193600210.551896,43716654335.527799,3142414,1253634,2818845,7214893
